1, 86.85141205787659, 97.03794717788696
2, 75.11627674102783, 94.38695907592773
3, 83.20509195327759, 97.22898006439209
4, 67.47661232948303, 86.90879940986633
5, 78.34752202033997, 94.07737851142883
4, 71.20357155799866, 87.85377740859985
6, 54.03779149055481, 65.0752067565918
7, 74.79768395423889, 95.65063118934631
8, 83.32105875015259, 98.05083274841309
1, 79.90691065788269, 95.12476921081543
9, 77.07882523536682, 96.50353193283081
10, 77.85668969154358, 94.25846934318542
11, 71.6909408569336, 91.67014360427856
12, 63.87980580329895, 91.24877452850342
13, 79.41292524337769, 96.40419483184814
14, 85.84157824516296, 93.00649166107178
15, 68.01177859306335, 86.36091947555542
16, 61.23126149177551, 88.18749189376831
17, 74.1009533405304, 95.66165804862976
15, 72.35323786735535, 93.54119300842285
18, 70.21435499191284, 93.23989152908325
19, 70.84130048751831, 93.82140636444092
5, 82.94734358787537, 97.01271653175354
11, 71.33991718292236, 92.2053873538971
3, 78.80412340164185, 94.80434060096741
20, 74.3573009967804, 93.39193105697632
1, 79.32426333427429, 96.0906445980072
20, 87.56810426712036, 96.90988063812256
7, 77.93066501617432, 96.56193256378174
17, 79.07760739326477, 97.02156186103821
21, 76.1572778224945, 85.44772267341614
22, 75.825035572052, 96.3212251663208
11, 69.62003111839294, 91.86493158340454
13, 81.58662915229797, 96.70019149780273
23, 72.24557399749756, 91.95243120193481
8, 80.49615025520325, 97.34370708465576
5, 72.7823555469513, 92.78707504272461
24, 73.02504777908325, 92.80836582183838
21, 83.98093581199646, 96.6799259185791
5, 84.22320485115051, 96.47274017333984
9, 64.04681205749512, 85.08861660957336
17, 80.31216859817505, 96.15206718444824
14, 86.07704043388367, 98.61135482788086
1, 65.36755561828613, 88.55486512184143
7, 78.88321876525879, 94.51162219047546
21, 84.84658598899841, 98.07097911834717
10, 72.58309721946716, 93.96937489509583
19, 83.90260934829712, 97.78151512145996
19, 58.21676850318909, 89.97141122817993
18, 78.80299687385559, 94.2004382610321
18, 72.7998435497284, 92.59140491485596
2, 65.66662192344666, 88.64096999168396
19, 78.2266616821289, 97.37842679023743
12, 62.357330322265625, 85.42700409889221
10, 52.86080837249756, 87.9828155040741
3, 50.035691261291504, 54.21884059906006
10, 66.97946190834045, 84.70195531845093
18, 75.77599883079529, 95.24475932121277
21, 48.6512690782547, 82.28339552879333
10, 74.54254627227783, 94.46127414703369
5, 65.89630842208862, 82.03814029693604
5, 67.41979122161865, 91.70610308647156
2, 69.34781074523926, 91.52218103408813
24, 63.81140351295471, 87.33382225036621
21, 69.13233995437622, 94.60512399673462
3, 86.2701952457428, 98.33356142044067
24, 69.01684999465942, 92.40029454231262
9, 71.82556390762329, 94.67986822128296
10, 79.55524325370789, 97.04079627990723
9, 78.74055504798889, 95.19944190979004
2, 75.05824565887451, 90.74448347091675
5, 78.75925302505493, 95.45190334320068
3, 80.35741448402405, 96.51358127593994
4, 78.81089448928833, 96.52820825576782
11, 25.307318568229675, 85.60325503349304
14, 79.2032241821289, 94.09298896789551
18, 74.02812242507935, 87.82495260238647
24, 51.739299297332764, 75.55601596832275
17, 75.8904218673706, 93.59297752380371
16, 75.013267993927, 93.94616484642029
24, 46.588873863220215, 89.17514085769653
3, 78.70607376098633, 88.51315975189209
25, 72.354257106781, 92.0849084854126
9, 68.70868802070618, 90.294349193573
20, 75.77381134033203, 91.92278981208801
5, 66.3396954536438, 92.88170337677002
24, 54.71951365470886, 79.79223728179932
19, 86.42181754112244, 98.10769557952881
16, 85.26208400726318, 97.5096344947815
1, 80.28597831726074, 94.36749219894409
19, 80.02650737762451, 96.05927467346191
13, 71.55154347419739, 88.80304098129272
14, 66.0054624080658, 85.67668199539185
2, 75.91581344604492, 96.35944366455078
17, 19.60570216178894, 80.45395612716675
8, 44.02411878108978, 69.64129209518433
23, 74.00992512702942, 94.4972574710846
17, 73.9067554473877, 93.24016571044922
12, 67.64119863510132, 90.32880067825317
6, 78.10965180397034, 93.41660737991333
2, 60.81202030181885, 91.16021394729614
5, 66.93934202194214, 86.3607108592987
20, 74.46964979171753, 92.45556592941284
12, 55.923569202423096, 85.31528115272522
13, 68.90916228294373, 89.72688317298889
20, 82.56968259811401, 96.33849263191223
21, 68.55471134185791, 92.89195537567139
16, 78.90574336051941, 95.93449831008911
18, 82.67170786857605, 97.07728028297424
21, 67.43296980857849, 87.40980625152588
3, 86.41912341117859, 97.67872095108032
19, 78.6925196647644, 95.91383934020996
21, 53.453636169433594, 82.01189041137695
23, 80.95840811729431, 97.26287126541138
13, 64.48382139205933, 87.87714838981628
24, 53.28750014305115, 92.39161610603333
11, 82.03004598617554, 96.65017127990723
19, 65.4528558254242, 87.60368227958679
2, 57.453930377960205, 91.26778244972229
25, 68.83192658424377, 95.78152894973755
6, 76.95164084434509, 95.070880651474
20, 61.77074313163757, 65.17704725265503
22, 70.28010487556458, 94.3904459476471
19, 84.55462455749512, 97.54267930984497
24, 66.99930429458618, 89.76643085479736
24, 66.12712144851685, 87.02312111854553
9, 74.59830045700073, 92.590993642807
8, 81.54452443122864, 97.4492609500885
2, 78.26222777366638, 96.24441266059875
9, 75.6379783153534, 96.18026614189148
15, 75.89156031608582, 94.32671070098877
13, 86.92437410354614, 98.51575493812561
9, 79.01518940925598, 95.31835913658142
9, 61.061882972717285, 93.28076243400574
12, 80.41817545890808, 95.75219750404358
23, 72.08502292633057, 91.5306806564331
16, 69.80652809143066, 89.23121094703674
2, 78.3175528049469, 93.77408027648926
23, 61.84181571006775, 90.54951667785645
3, 61.12367510795593, 84.10108685493469
