1, 63.2573127746582, 89.60326313972473
2, 77.46725082397461, 95.85356116294861
3, 75.75801014900208, 96.29485607147217
4, 68.84695887565613, 94.66167688369751
5, 82.44971036911011, 97.00979590415955
4, 58.179038763046265, 82.24070072174072
6, 53.18743586540222, 73.80433082580566
7, 80.4854691028595, 94.77638006210327
8, 83.62664580345154, 96.8790054321289
1, 31.022334098815918, 71.59135937690735
9, 69.07457113265991, 94.42001581192017
10, 79.88027334213257, 92.99359321594238
11, 74.74402785301208, 93.00308227539062
12, 74.51080679893494, 95.69217562675476
13, 82.56800770759583, 98.59014749526978
14, 75.83178281784058, 96.41868472099304
15, 82.94011354446411, 96.53289914131165
16, 67.33184456825256, 84.18892621994019
17, 82.98150300979614, 95.32133340835571
15, 79.53594923019409, 93.96307468414307
18, 72.09931015968323, 92.9045021533966
19, 76.9926130771637, 95.65185904502869
5, 81.28061294555664, 96.0442304611206
11, 73.19508194923401, 92.0657753944397
3, 63.82002830505371, 92.22850203514099
20, 74.69251751899719, 93.4013843536377
1, 81.86599016189575, 96.50706648826599
20, 88.27700018882751, 98.2279121875763
7, 83.66865515708923, 97.07825183868408
17, 83.66678953170776, 97.20115065574646
21, 72.75310158729553, 93.52285861968994
22, 46.32447361946106, 94.5967435836792
11, 34.69589650630951, 76.23698115348816
13, 78.79189252853394, 96.69404029846191
23, 63.76751661300659, 90.0005578994751
8, 78.39381694793701, 96.38707637786865
5, 9.928295016288757, 21.311968564987183
24, 82.38902688026428, 96.25675082206726
21, 83.34088325500488, 96.54488563537598
5, 76.11016631126404, 95.39432525634766
9, 75.44826865196228, 93.20595860481262
17, 75.99146366119385, 94.98788118362427
14, 79.19262051582336, 98.79698157310486
1, 69.43888068199158, 89.39718008041382
7, 85.78986525535583, 97.2678542137146
21, 83.50674510002136, 96.91275358200073
10, 67.36196279525757, 92.11518168449402
19, 84.49043035507202, 96.34785652160645
19, 76.154226064682, 94.20413374900818
18, 73.6772358417511, 93.00954937934875
18, 75.7208526134491, 94.2669153213501
2, 75.21787285804749, 91.87166094779968
19, 81.54178857803345, 96.25334143638611
12, 69.0229058265686, 92.40771532058716
10, 65.17000198364258, 89.6101713180542
3, 73.12896251678467, 94.23999190330505
10, 58.90599489212036, 86.86993718147278
18, 81.22506141662598, 96.95709347724915
21, 60.47934293746948, 85.90318560600281
10, 77.21747756004333, 93.95734071731567
5, 69.08932328224182, 87.5628113746643
5, 67.64530539512634, 93.80505084991455
2, 79.74475622177124, 91.9349193572998
24, 62.883949279785156, 76.96374654769897
21, 66.05018973350525, 95.74664831161499
3, 88.33666443824768, 98.50176572799683
24, 75.82176327705383, 91.7206346988678
9, 78.9573073387146, 95.71250677108765
10, 76.6640841960907, 94.6382999420166
9, 77.27420330047607, 95.43044567108154
2, 74.38198924064636, 94.03063654899597
5, 84.04759764671326, 97.91672229766846
3, 76.73615217208862, 95.16487121582031
4, 77.68027782440186, 95.3290581703186
11, 16.044223308563232, 27.59024202823639
14, 10.57828962802887, 16.882701218128204
18, 74.1187036037445, 93.47565174102783
24, 62.961721420288086, 84.86741185188293
17, 82.03967213630676, 95.62956094741821
16, 81.80899620056152, 96.52920365333557
24, 52.70956754684448, 92.81388521194458
3, 53.61610651016235, 77.69559025764465
25, 72.7743148803711, 92.88100004196167
9, 63.04291486740112, 85.93015670776367
20, 75.33082962036133, 92.32614636421204
5, 76.1796772480011, 95.57003378868103
24, 68.95974278450012, 89.83224034309387
19, 82.33983516693115, 96.52999639511108
16, 81.28633499145508, 95.68293690681458
1, 78.42292189598083, 96.98903560638428
19, 82.14954137802124, 96.09365463256836
13, 74.04779195785522, 94.17903423309326
14, 76.28006935119629, 94.56478357315063
2, 79.09314632415771, 94.35234069824219
17, 70.1106309890747, 95.26633620262146
8, 57.34404921531677, 78.12468409538269
23, 80.97153902053833, 96.30641341209412
17, 71.49345874786377, 89.63780999183655
12, 75.74822306632996, 92.72615909576416
6, 81.38458132743835, 96.01854085922241
2, 66.3165807723999, 94.55310106277466
5, 67.30830073356628, 86.34479641914368
20, 65.86931347846985, 91.65282249450684
12, 1.4812404289841652, 0.9469648823142052
13, 69.60321068763733, 89.4773781299591
20, 9.541112929582596, 8.062279969453812
21, 70.67908048629761, 96.6841995716095
16, 83.51660370826721, 97.12580442428589
18, 82.4006736278534, 97.02315926551819
21, 77.09832191467285, 95.95154523849487
3, 83.74526500701904, 95.95868587493896
19, 83.27916264533997, 95.93955874443054
21, 10.21166518330574, 31.929484009742737
23, 74.3376076221466, 95.32020092010498
13, 72.854483127594, 92.81312823295593
24, 82.23676681518555, 96.66099548339844
11, 84.61151123046875, 97.37883806228638
19, 3.625250607728958, 6.602174788713455
2, 37.373945116996765, 35.0313663482666
25, 63.830071687698364, 90.46422243118286
6, 79.69200015068054, 96.81172966957092
20, 71.21836543083191, 91.8613612651825
22, 82.56943821907043, 97.19604253768921
19, 86.3122284412384, 98.47468733787537
24, 60.36147475242615, 89.8486316204071
24, 70.6192672252655, 92.44351983070374
9, 82.27236866950989, 97.45126962661743
8, 81.23915791511536, 96.71550393104553
2, 80.68803548812866, 94.75194215774536
9, 80.95614910125732, 96.18480205535889
15, 82.77457356452942, 96.45743370056152
13, 76.77751779556274, 93.91856789588928
9, 78.96522879600525, 94.37282085418701
9, 67.37492680549622, 91.33151769638062
12, 86.65478229522705, 98.22513461112976
23, 75.22373795509338, 94.06077265739441
16, 73.88706803321838, 92.07988381385803
2, 82.13738799095154, 96.26809358596802
23, 41.04117751121521, 93.06071996688843
3, 79.8288881778717, 95.40708065032959
