img_id,threshold,eig_ind,IOU
139.0,0.36,3.0,14.551079273223877
139.0,0.36,4.0,26.856854557991028
140.0,0.36,0.0,73.96928071975708
140.0,0.36,1.0,10.3825643658638
140.0,0.36,2.0,10.658925771713257
140.0,0.36,3.0,9.998530894517899
140.0,0.36,4.0,8.339333534240723
141.0,0.36,0.0,80.1674485206604
141.0,0.36,1.0,27.393630146980286
141.0,0.36,2.0,12.374826520681381
141.0,0.36,3.0,11.522028595209122
141.0,0.36,4.0,13.231205940246582
142.0,0.36,0.0,81.63265585899353
142.0,0.36,1.0,17.84638613462448
142.0,0.36,2.0,12.250880151987076
142.0,0.36,3.0,12.676876783370972
142.0,0.36,4.0,9.303092956542969
143.0,0.36,0.0,86.68050169944763
143.0,0.36,1.0,22.311504185199738
143.0,0.36,2.0,17.595936357975006
143.0,0.36,3.0,4.477986693382263
143.0,0.36,4.0,23.034414649009705
144.0,0.36,0.0,73.71862530708313
144.0,0.36,1.0,4.1436560451984406
144.0,0.36,2.0,21.93511873483658
144.0,0.36,3.0,19.1881000995636
144.0,0.36,4.0,25.506916642189026
145.0,0.36,0.0,57.876330614089966
145.0,0.36,1.0,4.908266663551331
145.0,0.36,2.0,5.591466650366783
145.0,0.36,3.0,25.691479444503784
145.0,0.36,4.0,3.9038248360157013
146.0,0.36,0.0,74.84939098358154
146.0,0.36,1.0,11.17057204246521
146.0,0.36,2.0,25.66479742527008
146.0,0.36,3.0,7.739754766225815
146.0,0.36,4.0,4.226858168840408
147.0,0.36,0.0,81.57345652580261
147.0,0.36,1.0,9.657134860754013
147.0,0.36,2.0,15.903259813785553
147.0,0.36,3.0,12.773138284683228
147.0,0.36,4.0,17.28035658597946
148.0,0.36,0.0,76.70775055885315
148.0,0.36,1.0,18.488207459449768
148.0,0.36,2.0,10.44815480709076
148.0,0.36,3.0,12.709443271160126
148.0,0.36,4.0,17.653827369213104
149.0,0.36,0.0,74.7937798500061
149.0,0.36,1.0,0.8341646753251553
149.0,0.36,2.0,1.9542630761861801
149.0,0.36,3.0,1.9742798060178757
149.0,0.36,4.0,2.3660045117139816
150.0,0.36,0.0,64.26161527633667
150.0,0.36,1.0,26.524725556373596
150.0,0.36,2.0,14.649008214473724
150.0,0.36,3.0,12.55803257226944
150.0,0.36,4.0,13.724184036254883
151.0,0.36,0.0,69.84140276908875
151.0,0.36,1.0,10.639888793230057
151.0,0.36,2.0,5.63424788415432
151.0,0.36,3.0,6.501936912536621
151.0,0.36,4.0,7.113378494977951
152.0,0.36,0.0,71.68117761611938
152.0,0.36,1.0,4.4938452541828156
152.0,0.36,2.0,7.640499621629715
152.0,0.36,3.0,6.6009752452373505
152.0,0.36,4.0,15.681642293930054
153.0,0.36,0.0,83.84718894958496
153.0,0.36,1.0,17.76949316263199
153.0,0.36,2.0,13.178108632564545
153.0,0.36,3.0,15.810421109199524
153.0,0.36,4.0,8.834844827651978
154.0,0.36,0.0,80.85453510284424
154.0,0.36,1.0,1.1894557625055313
154.0,0.36,2.0,25.896155834197998
154.0,0.36,3.0,4.17635403573513
154.0,0.36,4.0,5.358067899942398
155.0,0.36,0.0,74.93520975112915
155.0,0.36,1.0,9.524060785770416
155.0,0.36,2.0,8.911307901144028
155.0,0.36,3.0,11.246783286333084
155.0,0.36,4.0,11.16972416639328
156.0,0.36,0.0,83.1225335597992
156.0,0.36,1.0,5.3011104464530945
156.0,0.36,2.0,5.460584908723831
156.0,0.36,3.0,12.27676197886467
156.0,0.36,4.0,9.09581333398819
157.0,0.36,0.0,86.10747456550598
157.0,0.36,1.0,47.957322001457214
157.0,0.36,2.0,23.825545608997345
157.0,0.36,3.0,14.37392383813858
157.0,0.36,4.0,12.677709758281708
158.0,0.36,0.0,10.162385553121567
158.0,0.36,1.0,1.3558851554989815
158.0,0.36,2.0,1.2607534416019917
158.0,0.36,3.0,2.132565714418888
158.0,0.36,4.0,1.7117293551564217
159.0,0.36,0.0,79.29263114929199
159.0,0.36,1.0,2.556154690682888
159.0,0.36,2.0,4.557555541396141
159.0,0.36,3.0,17.33333319425583
159.0,0.36,4.0,4.443199560046196
160.0,0.36,0.0,67.60734915733337
160.0,0.36,1.0,8.767426759004593
160.0,0.36,2.0,9.711574018001556
160.0,0.36,3.0,10.531475394964218
160.0,0.36,4.0,10.404278337955475
161.0,0.36,0.0,74.56516027450562
161.0,0.36,1.0,4.38329353928566
161.0,0.36,2.0,4.617521911859512
161.0,0.36,3.0,3.7459418177604675
161.0,0.36,4.0,5.415024980902672
162.0,0.36,0.0,71.3415265083313
162.0,0.36,1.0,19.459910690784454
162.0,0.36,2.0,8.124705404043198
162.0,0.36,3.0,4.827653616666794
162.0,0.36,4.0,4.691543430089951
163.0,0.36,0.0,73.03584814071655
163.0,0.36,1.0,19.593265652656555
163.0,0.36,2.0,29.701435565948486
163.0,0.36,3.0,23.287901282310486
163.0,0.36,4.0,23.09635877609253
164.0,0.36,0.0,79.73907589912415
164.0,0.36,1.0,1.8676914274692535
164.0,0.36,2.0,6.032947823405266
164.0,0.36,3.0,15.505707263946533
164.0,0.36,4.0,3.596464917063713
165.0,0.36,0.0,84.7551703453064
165.0,0.36,1.0,21.8253493309021
165.0,0.36,2.0,35.9068900346756
165.0,0.36,3.0,16.576655209064484
165.0,0.36,4.0,25.124487280845642
166.0,0.36,0.0,79.41230535507202
166.0,0.36,1.0,4.986294731497765
166.0,0.36,2.0,4.5753393322229385
166.0,0.36,3.0,6.007752940058708
166.0,0.36,4.0,6.649124622344971
167.0,0.36,0.0,80.69611191749573
167.0,0.36,1.0,9.308779239654541
167.0,0.36,2.0,11.090461909770966
167.0,0.36,3.0,9.396904706954956
167.0,0.36,4.0,12.213844805955887
168.0,0.36,0.0,11.407944560050964
168.0,0.36,1.0,16.34543687105179
168.0,0.36,2.0,38.990551233291626
168.0,0.36,3.0,13.154588639736176
168.0,0.36,4.0,15.740197896957397
169.0,0.36,0.0,75.46466588973999
169.0,0.36,1.0,1.9154544919729233
169.0,0.36,2.0,1.4471248723566532
169.0,0.36,3.0,1.3558175414800644
169.0,0.36,4.0,2.1043559536337852
170.0,0.36,0.0,55.69611191749573
170.0,0.36,1.0,13.88627290725708
170.0,0.36,2.0,7.827191054821014
170.0,0.36,3.0,9.129893779754639
170.0,0.36,4.0,10.6219582259655
171.0,0.36,0.0,71.36202454566956
171.0,0.36,1.0,9.295790642499924
171.0,0.36,2.0,7.839906960725784
171.0,0.36,3.0,5.570876970887184
171.0,0.36,4.0,9.116344898939133
172.0,0.36,0.0,79.97183203697205
172.0,0.36,1.0,11.005712300539017
172.0,0.36,2.0,22.518165409564972
172.0,0.36,3.0,24.104897677898407
172.0,0.36,4.0,17.36474484205246
173.0,0.36,0.0,85.34186482429504
173.0,0.36,1.0,4.008548334240913
173.0,0.36,2.0,8.540395647287369
173.0,0.36,3.0,33.779045939445496
173.0,0.36,4.0,9.53529179096222
174.0,0.36,0.0,65.61675071716309
174.0,0.36,1.0,1.7526766285300255
174.0,0.36,2.0,3.1002044677734375
174.0,0.36,3.0,3.36187444627285
174.0,0.36,4.0,3.8230933248996735
175.0,0.36,0.0,69.35296654701233
175.0,0.36,1.0,13.211029767990112
175.0,0.36,2.0,41.46387577056885
175.0,0.36,3.0,8.066578209400177
175.0,0.36,4.0,9.22001302242279
176.0,0.36,0.0,77.17888355255127
176.0,0.36,1.0,27.26447284221649
176.0,0.36,2.0,12.241247296333313
176.0,0.36,3.0,23.474715650081635
176.0,0.36,4.0,13.261142373085022
177.0,0.36,0.0,70.61507105827332
177.0,0.36,1.0,0.9542283602058887
177.0,0.36,2.0,3.012516349554062
177.0,0.36,3.0,1.4952871017158031
177.0,0.36,4.0,2.5780901312828064
178.0,0.36,0.0,78.21404337882996
178.0,0.36,1.0,2.1447446197271347
178.0,0.36,2.0,2.228776551783085
178.0,0.36,3.0,3.2420646399259567
178.0,0.36,4.0,4.543213173747063
179.0,0.36,0.0,68.41398477554321
179.0,0.36,1.0,7.244905084371567
179.0,0.36,2.0,6.335247308015823
179.0,0.36,3.0,7.813499867916107
179.0,0.36,4.0,5.863611400127411
180.0,0.36,0.0,72.68099784851074
180.0,0.36,1.0,30.65445125102997
180.0,0.36,2.0,21.293272078037262
180.0,0.36,3.0,25.108087062835693
180.0,0.36,4.0,21.833202242851257
181.0,0.36,0.0,67.56240129470825
181.0,0.36,1.0,6.530401855707169
181.0,0.36,2.0,36.98948323726654
181.0,0.36,3.0,12.739287316799164
181.0,0.36,4.0,15.934626758098602
182.0,0.36,0.0,83.70342254638672
182.0,0.36,1.0,6.918995827436447
182.0,0.36,2.0,12.361830472946167
182.0,0.36,3.0,6.415246427059174
182.0,0.36,4.0,9.390661120414734
183.0,0.36,0.0,86.45491600036621
183.0,0.36,1.0,20.165345072746277
183.0,0.36,2.0,19.125069677829742
183.0,0.36,3.0,2.2436995059251785
183.0,0.36,4.0,29.397106170654297
184.0,0.36,0.0,76.45209431648254
184.0,0.36,1.0,7.570593059062958
184.0,0.36,2.0,8.841430395841599
184.0,0.36,3.0,12.407097965478897
184.0,0.36,4.0,10.265922546386719
185.0,0.36,0.0,81.5381407737732
185.0,0.36,1.0,1.2588588520884514
185.0,0.36,2.0,8.382149785757065
185.0,0.36,3.0,14.838816225528717
185.0,0.36,4.0,0.0
186.0,0.36,0.0,74.36912655830383
186.0,0.36,1.0,10.383598506450653
186.0,0.36,2.0,18.375539779663086
186.0,0.36,3.0,3.319592773914337
186.0,0.36,4.0,13.027164340019226
187.0,0.36,0.0,83.3382248878479
187.0,0.36,1.0,8.86339321732521
187.0,0.36,2.0,9.489558637142181
187.0,0.36,3.0,15.636083483695984
187.0,0.36,4.0,14.154453575611115
188.0,0.36,0.0,74.1532564163208
188.0,0.36,1.0,28.419288992881775
188.0,0.36,2.0,28.874683380126953
188.0,0.36,3.0,31.74750804901123
188.0,0.36,4.0,29.206258058547974
189.0,0.36,0.0,79.5744240283966
189.0,0.36,1.0,1.1709601618349552
189.0,0.36,2.0,1.890305057168007
189.0,0.36,3.0,3.1417235732078552
189.0,0.36,4.0,1.55388955026865
190.0,0.36,0.0,71.84600234031677
190.0,0.36,1.0,0.9545202367007732
190.0,0.36,2.0,0.21947745699435472
190.0,0.36,3.0,2.031368389725685
190.0,0.36,4.0,2.1568000316619873
191.0,0.36,0.0,74.84237551689148
191.0,0.36,1.0,19.517576694488525
191.0,0.36,2.0,25.41000247001648
191.0,0.36,3.0,24.82704371213913
191.0,0.36,4.0,19.832822680473328
192.0,0.36,0.0,10.825683176517487
192.0,0.36,1.0,1.0662641376256943
192.0,0.36,2.0,1.1735202744603157
192.0,0.36,3.0,1.4816735871136189
192.0,0.36,4.0,1.4110540971159935
193.0,0.36,0.0,70.00139355659485
193.0,0.36,1.0,2.3964008316397667
193.0,0.36,2.0,5.433147773146629
193.0,0.36,3.0,7.5093090534210205
193.0,0.36,4.0,8.537518233060837
194.0,0.36,0.0,55.07655739784241
194.0,0.36,1.0,6.551025807857513
194.0,0.36,2.0,2.16730460524559
194.0,0.36,3.0,5.582568421959877
194.0,0.36,4.0,5.996163934469223
195.0,0.36,0.0,69.40004229545593
195.0,0.36,1.0,17.95145720243454
195.0,0.36,2.0,6.527899205684662
195.0,0.36,3.0,18.640899658203125
195.0,0.36,4.0,16.01386070251465
196.0,0.36,0.0,79.39188480377197
196.0,0.36,1.0,9.24932211637497
196.0,0.36,2.0,4.537338018417358
196.0,0.36,3.0,4.4154975563287735
196.0,0.36,4.0,4.420506954193115
197.0,0.36,0.0,79.21099066734314
197.0,0.36,1.0,0.45314659364521503
197.0,0.36,2.0,9.729054570198059
197.0,0.36,3.0,15.927262604236603
197.0,0.36,4.0,9.60201621055603
198.0,0.36,0.0,80.17832040786743
198.0,0.36,1.0,17.12227612733841
198.0,0.36,2.0,24.250690639019012
198.0,0.36,3.0,19.779488444328308
198.0,0.36,4.0,11.666619777679443
199.0,0.36,0.0,84.84271168708801
199.0,0.36,1.0,8.614841848611832
199.0,0.36,2.0,14.299213886260986
199.0,0.36,3.0,7.4558548629283905
199.0,0.36,4.0,17.294955253601074
200.0,0.36,0.0,75.90340375900269
200.0,0.36,1.0,5.677643418312073
200.0,0.36,2.0,5.441749840974808
200.0,0.36,3.0,31.69892728328705
200.0,0.36,4.0,3.1314004212617874
201.0,0.36,0.0,79.91053462028503
201.0,0.36,1.0,13.719047605991364
201.0,0.36,2.0,25.395426154136658
201.0,0.36,3.0,32.61474072933197
201.0,0.36,4.0,19.49011981487274
202.0,0.36,0.0,70.15663981437683
202.0,0.36,1.0,14.061489701271057
202.0,0.36,2.0,19.917751848697662
202.0,0.36,3.0,6.539285182952881
202.0,0.36,4.0,21.62577360868454
203.0,0.36,0.0,87.88444995880127
203.0,0.36,1.0,11.09352856874466
203.0,0.36,2.0,21.492737531661987
203.0,0.36,3.0,16.176412999629974
203.0,0.36,4.0,17.790967226028442
204.0,0.36,0.0,69.51236128807068
204.0,0.36,1.0,2.6602553203701973
204.0,0.36,2.0,1.689174585044384
204.0,0.36,3.0,1.7402401193976402
204.0,0.36,4.0,12.79447078704834
205.0,0.36,0.0,77.35370397567749
205.0,0.36,1.0,13.591217994689941
205.0,0.36,2.0,4.20033261179924
205.0,0.36,3.0,6.860174983739853
205.0,0.36,4.0,8.719472587108612
206.0,0.36,0.0,80.82054853439331
206.0,0.36,1.0,1.9681833684444427
206.0,0.36,2.0,8.928225189447403
206.0,0.36,3.0,37.30482459068298
206.0,0.36,4.0,16.3957342505455
207.0,0.36,0.0,77.56839990615845
207.0,0.36,1.0,23.255594074726105
207.0,0.36,2.0,11.798863857984543
207.0,0.36,3.0,18.864072859287262
207.0,0.36,4.0,23.72969686985016
208.0,0.36,0.0,85.58119535446167
208.0,0.36,1.0,17.69186109304428
208.0,0.36,2.0,11.45622506737709
208.0,0.36,3.0,3.939855471253395
208.0,0.36,4.0,19.933386147022247
209.0,0.36,0.0,76.22857093811035
209.0,0.36,1.0,16.91361367702484
209.0,0.36,2.0,12.934672832489014
209.0,0.36,3.0,15.252052247524261
209.0,0.36,4.0,16.236209869384766
210.0,0.36,0.0,2.104567363858223
210.0,0.36,1.0,2.322625182569027
210.0,0.36,2.0,0.0
210.0,0.36,3.0,4.999316111207008
210.0,0.36,4.0,3.8481034338474274
211.0,0.36,0.0,62.466275691986084
211.0,0.36,1.0,6.463180482387543
211.0,0.36,2.0,9.115070104598999
211.0,0.36,3.0,9.586463868618011
211.0,0.36,4.0,10.05803793668747
212.0,0.36,0.0,78.35034728050232
212.0,0.36,1.0,4.89678718149662
212.0,0.36,2.0,12.11976408958435
212.0,0.36,3.0,11.406418681144714
212.0,0.36,4.0,11.763913184404373
213.0,0.36,0.0,0.12789091560989618
213.0,0.36,1.0,0.16785652842372656
213.0,0.36,2.0,0.9151408448815346
213.0,0.36,3.0,0.8121770806610584
213.0,0.36,4.0,0.4876440856605768
214.0,0.36,0.0,74.98306035995483
214.0,0.36,1.0,4.001924023032188
214.0,0.36,2.0,2.900085970759392
214.0,0.36,3.0,2.4895019829273224
214.0,0.36,4.0,2.926492691040039
215.0,0.36,0.0,79.32044863700867
215.0,0.36,1.0,14.409352838993073
215.0,0.36,2.0,7.702219486236572
215.0,0.36,3.0,9.417185932397842
215.0,0.36,4.0,5.996132642030716
216.0,0.36,0.0,2.00765673071146
216.0,0.36,1.0,62.23200559616089
216.0,0.36,2.0,0.7217952981591225
216.0,0.36,3.0,0.6651516538113356
216.0,0.36,4.0,1.2163029052317142
217.0,0.36,0.0,74.45464134216309
217.0,0.36,1.0,5.25529608130455
217.0,0.36,2.0,0.0
217.0,0.36,3.0,2.2496968507766724
217.0,0.36,4.0,4.0437251329422
218.0,0.36,0.0,57.029521465301514
218.0,0.36,1.0,6.598643213510513
218.0,0.36,2.0,3.773398697376251
218.0,0.36,3.0,6.594915688037872
218.0,0.36,4.0,16.771045327186584
219.0,0.36,0.0,76.99264287948608
219.0,0.36,1.0,2.411995269358158
219.0,0.36,2.0,5.82074336707592
219.0,0.36,3.0,13.348491489887238
219.0,0.36,4.0,3.9249397814273834
220.0,0.36,0.0,5.3035300225019455
220.0,0.36,1.0,84.99334454536438
220.0,0.36,2.0,19.885101914405823
220.0,0.36,3.0,13.022933900356293
220.0,0.36,4.0,23.57334792613983
221.0,0.36,0.0,76.84300541877747
221.0,0.36,1.0,2.9714692384004593
221.0,0.36,2.0,4.759163782000542
221.0,0.36,3.0,4.367132484912872
221.0,0.36,4.0,3.105294518172741
222.0,0.36,0.0,83.8599681854248
222.0,0.36,1.0,5.97594678401947
222.0,0.36,2.0,8.479873090982437
222.0,0.36,3.0,12.613275647163391
222.0,0.36,4.0,11.561880260705948
223.0,0.36,0.0,57.005125284194946
223.0,0.36,1.0,31.154683232307434
223.0,0.36,2.0,4.913195967674255
223.0,0.36,3.0,16.38353317975998
223.0,0.36,4.0,8.724447339773178
224.0,0.36,0.0,79.74116206169128
224.0,0.36,1.0,0.8680401369929314
224.0,0.36,2.0,3.5255350172519684
224.0,0.36,3.0,3.301020711660385
224.0,0.36,4.0,4.1493970900774
225.0,0.36,0.0,84.66058373451233
225.0,0.36,1.0,12.476682662963867
225.0,0.36,2.0,28.840231895446777
225.0,0.36,3.0,2.946753054857254
225.0,0.36,4.0,8.806844055652618
226.0,0.36,0.0,84.42934155464172
226.0,0.36,1.0,5.299099162220955
226.0,0.36,2.0,7.834914326667786
226.0,0.36,3.0,9.694969654083252
226.0,0.36,4.0,9.211882203817368
227.0,0.36,0.0,81.37495517730713
227.0,0.36,1.0,0.007077167538227513
227.0,0.36,2.0,0.4518343135714531
227.0,0.36,3.0,21.236194670200348
227.0,0.36,4.0,4.809625819325447
228.0,0.36,0.0,84.18263792991638
228.0,0.36,1.0,7.50633105635643
228.0,0.36,2.0,14.257939159870148
228.0,0.36,3.0,12.917062640190125
228.0,0.36,4.0,22.060303390026093
229.0,0.36,0.0,70.84059715270996
229.0,0.36,1.0,11.31892129778862
229.0,0.36,2.0,2.043299376964569
229.0,0.36,3.0,1.1262943036854267
229.0,0.36,4.0,2.537671849131584
230.0,0.36,0.0,83.67030024528503
230.0,0.36,1.0,7.959796488285065
230.0,0.36,2.0,12.668514251708984
230.0,0.36,3.0,13.768933713436127
230.0,0.36,4.0,10.560738295316696
231.0,0.36,0.0,80.19113540649414
231.0,0.36,1.0,28.192567825317383
231.0,0.36,2.0,31.065315008163452
231.0,0.36,3.0,19.37163919210434
231.0,0.36,4.0,14.885516464710236
232.0,0.36,0.0,77.05555558204651
232.0,0.36,1.0,10.942541062831879
232.0,0.36,2.0,1.3076298870146275
232.0,0.36,3.0,2.480742707848549
232.0,0.36,4.0,14.152434468269348
233.0,0.36,0.0,80.68267107009888
233.0,0.36,1.0,11.605378985404968
233.0,0.36,2.0,1.9205119460821152
233.0,0.36,3.0,9.070763736963272
233.0,0.36,4.0,3.021160699427128
234.0,0.36,0.0,65.97846746444702
234.0,0.36,1.0,20.32289057970047
234.0,0.36,2.0,15.64248502254486
234.0,0.36,3.0,7.056911289691925
234.0,0.36,4.0,27.248355746269226
235.0,0.36,0.0,78.87387275695801
235.0,0.36,1.0,0.1034306944347918
235.0,0.36,2.0,0.592327956110239
235.0,0.36,3.0,3.8392573595046997
235.0,0.36,4.0,20.106540620326996
236.0,0.36,0.0,79.14371490478516
236.0,0.36,1.0,8.390411734580994
236.0,0.36,2.0,5.1088206470012665
236.0,0.36,3.0,9.833576530218124
236.0,0.36,4.0,8.64892527461052
237.0,0.36,0.0,72.9253351688385
237.0,0.36,1.0,7.928949594497681
237.0,0.36,2.0,6.020785868167877
237.0,0.36,3.0,1.5042445622384548
237.0,0.36,4.0,5.942558124661446
238.0,0.36,0.0,85.93478798866272
238.0,0.36,1.0,1.2960598804056644
238.0,0.36,2.0,17.072123289108276
238.0,0.36,3.0,29.367461800575256
238.0,0.36,4.0,2.9724817723035812
239.0,0.36,0.0,70.38021683692932
239.0,0.36,1.0,17.341333627700806
239.0,0.36,2.0,7.27323517203331
239.0,0.36,3.0,12.55895346403122
239.0,0.36,4.0,4.4105615466833115
240.0,0.36,0.0,79.57131862640381
240.0,0.36,1.0,30.609607696533203
240.0,0.36,2.0,19.911369681358337
240.0,0.36,3.0,17.717112600803375
240.0,0.36,4.0,20.026016235351562
241.0,0.36,0.0,79.91045117378235
241.0,0.36,1.0,12.934194505214691
241.0,0.36,2.0,5.427272617816925
241.0,0.36,3.0,7.169318199157715
241.0,0.36,4.0,15.242969989776611
242.0,0.36,0.0,83.72041583061218
242.0,0.36,1.0,6.538915634155273
242.0,0.36,2.0,10.518058389425278
242.0,0.36,3.0,9.079257398843765
242.0,0.36,4.0,6.7217133939266205
243.0,0.36,0.0,78.6785364151001
243.0,0.36,1.0,11.731252819299698
243.0,0.36,2.0,13.823826611042023
243.0,0.36,3.0,28.89169454574585
243.0,0.36,4.0,11.023926734924316
244.0,0.36,0.0,73.58939051628113
244.0,0.36,1.0,32.12791085243225
244.0,0.36,2.0,7.332533597946167
244.0,0.36,3.0,29.470646381378174
244.0,0.36,4.0,12.64830082654953
245.0,0.36,0.0,73.09354543685913
245.0,0.36,1.0,6.596771627664566
245.0,0.36,2.0,15.566520392894745
245.0,0.36,3.0,12.67850250005722
245.0,0.36,4.0,14.283691346645355
246.0,0.36,0.0,74.20194149017334
246.0,0.36,1.0,1.2972756288945675
246.0,0.36,2.0,1.7764836549758911
246.0,0.36,3.0,1.6509946435689926
246.0,0.36,4.0,3.173079341650009
247.0,0.36,0.0,84.51228141784668
247.0,0.36,1.0,1.7964283004403114
247.0,0.36,2.0,4.671604558825493
247.0,0.36,3.0,32.43415653705597
247.0,0.36,4.0,5.4733626544475555
248.0,0.36,0.0,0.0
248.0,0.36,1.0,1.073872484266758
248.0,0.36,2.0,2.1323708817362785
248.0,0.36,3.0,2.0927993580698967
248.0,0.36,4.0,2.13397815823555
249.0,0.36,0.0,57.28379487991333
249.0,0.36,1.0,0.7573068141937256
249.0,0.36,2.0,4.9955591559410095
249.0,0.36,3.0,3.3097222447395325
249.0,0.36,4.0,4.440152272582054
250.0,0.36,0.0,72.8499174118042
250.0,0.36,1.0,4.283609613776207
250.0,0.36,2.0,12.990997731685638
250.0,0.36,3.0,3.0136171728372574
250.0,0.36,4.0,2.5166459381580353
251.0,0.36,0.0,82.77616500854492
251.0,0.36,1.0,7.819024473428726
251.0,0.36,2.0,7.042407244443893
251.0,0.36,3.0,31.190434098243713
251.0,0.36,4.0,7.631219178438187
252.0,0.36,0.0,55.58117628097534
252.0,0.36,1.0,2.589294873178005
252.0,0.36,2.0,0.32808519899845123
252.0,0.36,3.0,1.7187278717756271
252.0,0.36,4.0,2.3545080795884132
253.0,0.36,0.0,79.08040881156921
253.0,0.36,1.0,3.7432510405778885
253.0,0.36,2.0,6.148183718323708
253.0,0.36,3.0,4.616604000329971
253.0,0.36,4.0,6.950031965970993
254.0,0.36,0.0,80.28406500816345
254.0,0.36,1.0,16.883485019207
254.0,0.36,2.0,14.342567324638367
254.0,0.36,3.0,39.95127975940704
254.0,0.36,4.0,17.406143248081207
255.0,0.36,0.0,59.23991799354553
255.0,0.36,1.0,24.175994098186493
255.0,0.36,2.0,14.402644336223602
255.0,0.36,3.0,7.832641154527664
255.0,0.36,4.0,14.281092584133148
256.0,0.36,0.0,78.86742949485779
256.0,0.36,1.0,11.216098815202713
256.0,0.36,2.0,27.18454599380493
256.0,0.36,3.0,10.620886087417603
256.0,0.36,4.0,24.245665967464447
257.0,0.36,0.0,86.92347407341003
257.0,0.36,1.0,9.29749384522438
257.0,0.36,2.0,17.683519423007965
257.0,0.36,3.0,8.609797805547714
257.0,0.36,4.0,11.169378459453583
258.0,0.36,0.0,79.92870807647705
258.0,0.36,1.0,28.57980728149414
258.0,0.36,2.0,28.108185529708862
258.0,0.36,3.0,12.984465062618256
258.0,0.36,4.0,9.860100597143173
259.0,0.36,0.0,73.470139503479
259.0,0.36,1.0,23.82653057575226
259.0,0.36,2.0,11.620581895112991
259.0,0.36,3.0,14.087603986263275
259.0,0.36,4.0,13.039538264274597
260.0,0.36,0.0,80.71159720420837
260.0,0.36,1.0,19.435901939868927
260.0,0.36,2.0,23.957356810569763
260.0,0.36,3.0,25.03153383731842
260.0,0.36,4.0,21.692954003810883
261.0,0.36,0.0,69.04897093772888
261.0,0.36,1.0,6.515262275934219
261.0,0.36,2.0,5.583687871694565
261.0,0.36,3.0,4.496254026889801
261.0,0.36,4.0,6.159961968660355
262.0,0.36,0.0,72.18543887138367
262.0,0.36,1.0,25.298982858657837
262.0,0.36,2.0,23.925870656967163
262.0,0.36,3.0,20.214223861694336
262.0,0.36,4.0,19.56077367067337
263.0,0.36,0.0,78.0689537525177
263.0,0.36,1.0,0.03167625400237739
263.0,0.36,2.0,33.14344882965088
263.0,0.36,3.0,3.192048519849777
263.0,0.36,4.0,17.89095550775528
264.0,0.36,0.0,64.39253687858582
264.0,0.36,1.0,15.519019961357117
264.0,0.36,2.0,16.371724009513855
264.0,0.36,3.0,14.024940133094788
264.0,0.36,4.0,19.910763204097748
265.0,0.36,0.0,62.200748920440674
265.0,0.36,1.0,19.731903076171875
265.0,0.36,2.0,18.86223703622818
265.0,0.36,3.0,11.776959151029587
265.0,0.36,4.0,7.074377685785294
266.0,0.36,0.0,80.8467447757721
266.0,0.36,1.0,7.579341530799866
266.0,0.36,2.0,23.22230637073517
266.0,0.36,3.0,17.76147186756134
266.0,0.36,4.0,15.026600658893585
267.0,0.36,0.0,85.75680255889893
267.0,0.36,1.0,5.02714216709137
267.0,0.36,2.0,20.08340209722519
267.0,0.36,3.0,9.235581755638123
267.0,0.36,4.0,20.182126760482788
268.0,0.36,0.0,81.9353997707367
268.0,0.36,1.0,11.040619015693665
268.0,0.36,2.0,15.590199828147888
268.0,0.36,3.0,4.799768701195717
268.0,0.36,4.0,13.547730445861816
269.0,0.36,0.0,73.43619465827942
269.0,0.36,1.0,27.260956168174744
269.0,0.36,2.0,7.2782643139362335
269.0,0.36,3.0,7.946836948394775
269.0,0.36,4.0,12.80149519443512
270.0,0.36,0.0,83.24798941612244
270.0,0.36,1.0,18.490825593471527
270.0,0.36,2.0,33.36109519004822
270.0,0.36,3.0,1.1279859580099583
270.0,0.36,4.0,16.309133172035217
271.0,0.36,0.0,85.97123622894287
271.0,0.36,1.0,7.851389050483704
271.0,0.36,2.0,14.243945479393005
271.0,0.36,3.0,12.182320654392242
271.0,0.36,4.0,12.673349678516388
272.0,0.36,0.0,80.6344211101532
272.0,0.36,1.0,9.726142883300781
272.0,0.36,2.0,4.100156202912331
272.0,0.36,3.0,8.054933696985245
272.0,0.36,4.0,11.020240187644958
273.0,0.36,0.0,63.93395662307739
273.0,0.36,1.0,4.143713414669037
273.0,0.36,2.0,26.340556144714355
273.0,0.36,3.0,25.58070719242096
273.0,0.36,4.0,9.00789275765419
274.0,0.36,0.0,85.37774085998535
274.0,0.36,1.0,12.853184342384338
274.0,0.36,2.0,9.275289624929428
274.0,0.36,3.0,15.539339184761047
274.0,0.36,4.0,39.75779116153717
275.0,0.36,0.0,80.0553560256958
275.0,0.36,1.0,6.715238094329834
275.0,0.36,2.0,10.86324155330658
275.0,0.36,3.0,39.10510241985321
275.0,0.36,4.0,29.32422161102295
276.0,0.36,0.0,71.39655351638794
276.0,0.36,1.0,11.194069683551788
276.0,0.36,2.0,12.312163412570953
276.0,0.36,3.0,5.742093175649643
276.0,0.36,4.0,15.25796353816986
277.0,0.36,0.0,76.97523832321167
277.0,0.36,1.0,11.361561715602875
277.0,0.36,2.0,20.315629243850708
277.0,0.36,3.0,0.47557055950164795
277.0,0.36,4.0,13.349954783916473
278.0,0.36,0.0,78.63782048225403
278.0,0.36,1.0,4.282992333173752
278.0,0.36,2.0,6.359446048736572
